No,Tenth_Percentage,Twelfth_Percentage,College_Tier,Degree,Subjects,UG_Percentage,Internship,Shortlisted_for_Interview,Aptitude_Perc,DS_Alg_Knowledge,Projects,Placed_IT
1387,93,59,tier3,B.E,ECE,80,No,Yes,59,Novice,No,No
1388,82,57,tier3,B.E,DS&AI,66,Yes,No,0,Intermediate,Yes,No
1389,96,93,tier1,BTech,CSE,67,No,No,0,Novice,No,No
1390,71,83,tier2,B.E,CIVIL,67,No,No,0,Intermediate,Yes,No
1391,92,56,tier3,BTech,IT,86,Yes,Yes,62,Novice,Yes,No
1392,89,78,tier3,B.E,CIVIL,85,Ongoing,Yes,67,Advanced,No,No
1393,67,90,tier1,BTech,DS&AI,73,No,No,0,Advanced,No,No
1394,91,86,tier2,BTech,DS&AI,61,Ongoing,No,0,Advanced,Yes,No
1395,98,67,tier3,BTech,MECH,69,No,No,0,Novice,No,No
1396,83,69,tier3,BTech,CSE,72,No,No,0,Intermediate,Yes,No
1397,96,90,tier1,B.E,ECE,91,No,Yes,88,Advanced,Yes,No
1398,97,56,tier3,BTech,EEE,95,No,Yes,63,Intermediate,No,No
1399,66,62,tier3,B.E,ECE,82,Ongoing,Yes,90,Advanced,No,No
1400,93,82,tier2,BTech,EEE,60,No,No,0,Novice,No,No
1401,91,88,tier2,BTech,EEE,64,No,No,0,Advanced,Yes,No
1402,97,80,tier2,BTech,CIVIL,73,Yes,No,0,Novice,No,No
1403,87,70,tier3,B.E,MECH,63,No,No,0,Novice,Yes,No
1404,66,69,tier3,BTech,ECE,70,No,No,0,Intermediate,No,No
1405,66,78,tier3,B.E,IT,65,No,No,0,Advanced,No,No
1406,74,72,tier3,BTech,CIVIL,79,Yes,Yes,38,Advanced,Yes,No
1407,79,70,tier3,BTech,EEE,69,No,No,0,Novice,No,No
1408,88,58,tier3,B.E,CIVIL,79,Yes,Yes,50,Novice,Yes,No
1409,97,82,tier2,B.E,EEE,85,Yes,Yes,80,Intermediate,No,No
1410,77,87,tier2,BTech,CSE,60,No,No,0,Novice,No,No
1411,86,93,tier1,B.E,ECE,69,No,No,0,Intermediate,Yes,No
1412,93,74,tier3,BTech,ECE,91,Yes,Yes,86,Advanced,No,No
1413,90,61,tier3,B.E,EEE,62,No,No,0,Intermediate,No,No
1414,71,77,tier3,B.E,CIVIL,80,Yes,Yes,66,Novice,No,No
1415,81,83,tier2,BTech,ECE,92,Yes,Yes,39,Novice,No,No
1416,95,86,tier2,B.E,DS&AI,66,Ongoing,No,0,Intermediate,No,No
1417,92,57,tier3,B.E,IT,87,Ongoing,Yes,55,Novice,Yes,No
1418,67,75,tier3,B.E,CSE,77,Ongoing,Yes,72,Advanced,Yes,No
1419,96,55,tier3,BTech,DS&AI,94,No,Yes,61,Intermediate,Yes,No
1420,95,80,tier2,B.E,EEE,93,Yes,Yes,56,Intermediate,Yes,No
1421,67,67,tier3,BTech,IT,76,Yes,Yes,92,Advanced,No,No
1422,98,66,tier3,B.E,MECH,93,Ongoing,Yes,52,Novice,No,No
1423,76,96,tier1,B.E,MECH,62,Yes,No,0,Intermediate,Yes,No
1424,87,70,tier3,B.E,MECH,95,Ongoing,Yes,80,Advanced,Yes,No
1425,90,87,tier2,BTech,DS&AI,78,Ongoing,Yes,72,Novice,No,No
1426,69,76,tier3,B.E,ECE,78,Yes,Yes,80,Novice,Yes,No
1427,77,68,tier3,B.E,DS&AI,77,No,Yes,95,Novice,No,No
1428,97,89,tier2,BTech,IT,83,Ongoing,Yes,63,Advanced,No,No
1429,94,73,tier3,BTech,IT,79,Ongoing,Yes,42,Intermediate,No,No
1430,83,92,tier1,B.E,CSE,71,No,No,0,Advanced,Yes,No
1431,94,65,tier3,B.E,CIVIL,93,No,Yes,62,Novice,Yes,No
1432,68,77,tier3,B.E,CIVIL,82,Ongoing,Yes,75,Advanced,Yes,No
1433,68,80,tier2,B.E,MECH,61,Yes,No,0,Advanced,No,No
1434,78,85,tier2,BTech,ECE,77,Ongoing,Yes,59,Novice,Yes,No
1435,82,89,tier2,B.E,IT,71,Yes,No,0,Advanced,No,No
1436,87,65,tier3,BTech,ECE,95,Ongoing,Yes,40,Advanced,No,No
1437,76,84,tier2,BTech,ECE,68,No,No,0,Novice,No,No
1438,68,85,tier2,BTech,DS&AI,88,Yes,Yes,100,Novice,Yes,No
1439,98,73,tier3,B.E,MECH,72,No,No,0,Advanced,No,No
1440,78,76,tier3,BTech,EEE,87,No,Yes,93,Advanced,Yes,No
1441,92,59,tier3,B.E,EEE,83,Yes,Yes,87,Advanced,Yes,Yes
1442,91,92,tier1,B.E,CIVIL,89,Yes,Yes,44,Intermediate,Yes,No
1443,68,94,tier1,BTech,CIVIL,80,Ongoing,Yes,57,Advanced,Yes,No
1444,80,88,tier2,B.E,CSE,72,No,No,0,Intermediate,Yes,No
1445,87,61,tier3,B.E,EEE,86,Yes,Yes,46,Intermediate,No,No
1446,76,75,tier3,BTech,EEE,65,No,No,0,Novice,No,No
1447,70,70,tier3,B.E,CSE,78,Yes,Yes,97,Novice,No,No
1448,90,81,tier2,B.E,CSE,86,Yes,Yes,84,Intermediate,No,No
1449,66,70,tier3,BTech,CIVIL,60,Yes,No,0,Novice,Yes,No
1450,74,64,tier3,BTech,MECH,66,No,No,0,Advanced,Yes,No
1451,82,65,tier3,B.E,IT,88,Yes,Yes,54,Advanced,No,No
1452,68,55,tier3,BTech,DS&AI,73,No,No,0,Advanced,Yes,No
1453,77,57,tier3,B.E,EEE,73,No,No,0,Novice,Yes,No
1454,91,77,tier3,B.E,CSE,77,No,Yes,68,Intermediate,Yes,No
1455,90,79,tier3,BTech,ECE,94,Ongoing,Yes,68,Novice,No,No
1456,77,65,tier3,BTech,CSE,73,Yes,No,0,Advanced,Yes,No
1457,74,65,tier3,B.E,CSE,93,Yes,Yes,57,Intermediate,Yes,No
1458,85,85,tier2,B.E,CSE,74,Yes,No,0,Intermediate,Yes,No
1459,96,95,tier1,BTech,EEE,73,Ongoing,No,0,Intermediate,Yes,No
1460,93,61,tier3,BTech,DS&AI,95,Ongoing,Yes,44,Intermediate,Yes,No
1461,96,73,tier3,B.E,CSE,71,Ongoing,No,0,Advanced,No,No
1462,88,81,tier2,B.E,ECE,68,Ongoing,No,0,Advanced,Yes,No
1463,97,75,tier3,B.E,CSE,90,No,Yes,99,Intermediate,No,No
1464,87,60,tier3,B.E,ECE,60,No,No,0,Intermediate,Yes,No
1465,94,56,tier3,B.E,MECH,94,No,Yes,38,Novice,No,No
1466,91,92,tier1,B.E,IT,86,Ongoing,Yes,84,Novice,No,No
1467,88,79,tier3,BTech,CIVIL,60,Ongoing,No,0,Advanced,No,No
1468,86,58,tier3,BTech,MECH,66,Yes,No,0,Intermediate,No,No
1469,78,64,tier3,B.E,CSE,84,Ongoing,Yes,81,Advanced,No,No
1470,87,63,tier3,B.E,CSE,62,Yes,No,0,Novice,Yes,No
1471,67,79,tier3,B.E,ECE,61,No,No,0,Novice,Yes,No
1472,73,64,tier3,B.E,MECH,66,Ongoing,No,0,Advanced,Yes,No
1473,91,92,tier1,B.E,EEE,61,Yes,No,0,Advanced,No,No
1474,71,79,tier3,B.E,ECE,62,No,No,0,Advanced,No,No
1475,82,83,tier2,B.E,IT,87,Yes,Yes,47,Advanced,No,No
1476,66,88,tier2,BTech,CSE,61,Ongoing,No,0,Advanced,Yes,No
1477,75,71,tier3,BTech,DS&AI,70,Ongoing,No,0,Advanced,Yes,No
1478,73,58,tier3,B.E,ECE,74,Yes,No,0,Intermediate,No,No
1479,94,76,tier3,B.E,IT,67,Ongoing,No,0,Novice,No,No
1480,97,89,tier2,B.E,IT,70,Yes,No,0,Advanced,No,No
1481,83,60,tier3,BTech,DS&AI,62,Yes,No,0,Advanced,No,No
1482,73,79,tier3,BTech,ECE,86,No,Yes,50,Intermediate,Yes,No
1483,88,85,tier2,BTech,MECH,84,Ongoing,Yes,36,Novice,No,No
1484,77,82,tier2,BTech,DS&AI,88,No,Yes,93,Advanced,Yes,No
1485,69,61,tier3,BTech,CIVIL,68,Ongoing,No,0,Intermediate,Yes,No
1486,70,59,tier3,BTech,IT,94,Ongoing,Yes,41,Novice,Yes,No
1487,70,66,tier3,B.E,ECE,74,Yes,No,0,Novice,No,No
1488,93,96,tier1,B.E,MECH,77,Ongoing,Yes,48,Novice,Yes,No
1489,83,56,tier3,BTech,EEE,88,Ongoing,Yes,41,Advanced,No,No
1490,81,61,tier3,B.E,EEE,79,No,Yes,54,Advanced,No,No
1491,88,67,tier3,B.E,IT,68,Ongoing,No,0,Novice,No,No
1492,90,84,tier2,BTech,ECE,79,No,Yes,35,Intermediate,Yes,No
1493,97,60,tier3,B.E,EEE,81,Yes,Yes,40,Novice,No,No
1494,69,70,tier3,BTech,CIVIL,88,Ongoing,Yes,51,Advanced,Yes,No
1495,71,84,tier2,BTech,ECE,90,Ongoing,Yes,49,Intermediate,No,No
1496,93,92,tier1,BTech,EEE,69,Ongoing,No,0,Intermediate,No,No
1497,98,66,tier3,BTech,DS&AI,87,Ongoing,Yes,99,Advanced,Yes,Yes
1498,84,71,tier3,BTech,ECE,60,Yes,No,0,Novice,No,No
1499,84,58,tier3,BTech,CIVIL,61,Yes,No,0,Novice,Yes,No
1500,84,68,tier3,BTech,EEE,65,Ongoing,No,0,Intermediate,No,No
1501,70,96,tier1,BTech,CIVIL,68,Yes,No,0,Advanced,Yes,No
1502,76,84,tier2,BTech,CSE,74,Yes,No,0,Intermediate,No,No
1503,91,64,tier3,B.E,MECH,77,Yes,Yes,76,Advanced,Yes,No
1504,74,88,tier2,BTech,IT,92,Ongoing,Yes,77,Novice,No,No
1505,74,94,tier1,B.E,EEE,61,No,No,0,Intermediate,Yes,No
1506,97,69,tier3,BTech,MECH,77,No,Yes,55,Intermediate,Yes,No
1507,92,75,tier3,B.E,DS&AI,69,Ongoing,No,0,Novice,Yes,No
1508,92,72,tier3,BTech,CIVIL,83,Ongoing,Yes,94,Intermediate,Yes,Yes
1509,75,91,tier1,B.E,IT,77,No,Yes,100,Novice,Yes,No
1510,70,84,tier2,B.E,MECH,81,No,Yes,96,Intermediate,Yes,No
1511,68,74,tier3,B.E,DS&AI,78,Yes,Yes,63,Intermediate,No,No
1512,80,64,tier3,B.E,MECH,75,Ongoing,No,0,Novice,Yes,No
1513,86,64,tier3,BTech,IT,94,Ongoing,Yes,47,Advanced,No,No
1514,82,63,tier3,BTech,IT,71,Ongoing,No,0,Novice,Yes,No
1515,77,56,tier3,B.E,DS&AI,60,Ongoing,No,0,Advanced,Yes,No
1516,74,92,tier1,B.E,CIVIL,95,No,Yes,98,Advanced,No,No
1517,83,88,tier2,B.E,DS&AI,64,Yes,No,0,Advanced,No,No
1518,78,80,tier2,B.E,DS&AI,95,Yes,Yes,84,Intermediate,Yes,No
1519,84,57,tier3,B.E,DS&AI,63,No,No,0,Intermediate,No,No
1520,78,62,tier3,BTech,DS&AI,86,Yes,Yes,61,Novice,Yes,No
1521,70,60,tier3,B.E,ECE,94,Yes,Yes,82,Intermediate,Yes,No
1522,92,88,tier2,B.E,ECE,95,Ongoing,Yes,53,Advanced,No,No
1523,66,77,tier3,BTech,IT,77,Ongoing,Yes,90,Advanced,No,No
1524,82,93,tier1,BTech,IT,83,Ongoing,Yes,59,Novice,No,No
1525,73,88,tier2,BTech,ECE,68,Yes,No,0,Intermediate,No,No
1526,76,84,tier2,B.E,DS&AI,92,Yes,Yes,48,Novice,Yes,No
1527,89,89,tier2,BTech,IT,62,Ongoing,No,0,Intermediate,No,No
1528,95,55,tier3,BTech,EEE,73,Yes,No,0,Intermediate,No,No
1529,86,70,tier3,BTech,IT,86,Ongoing,Yes,69,Novice,Yes,No
1530,88,83,tier2,B.E,DS&AI,81,Yes,Yes,76,Intermediate,No,No
1531,98,83,tier2,BTech,IT,87,No,Yes,96,Novice,Yes,No
1532,68,64,tier3,B.E,CIVIL,67,Ongoing,No,0,Advanced,No,No
1533,76,67,tier3,BTech,IT,60,Yes,No,0,Advanced,No,No
1534,81,90,tier1,BTech,CSE,79,Ongoing,Yes,69,Novice,Yes,No
1535,67,72,tier3,BTech,CIVIL,82,Ongoing,Yes,56,Advanced,No,No
1536,84,66,tier3,B.E,CSE,87,Yes,Yes,87,Novice,No,No
1537,71,87,tier2,BTech,IT,86,Yes,Yes,87,Intermediate,No,No
1538,71,58,tier3,B.E,ECE,81,Yes,Yes,46,Advanced,No,No
1539,75,96,tier1,BTech,MECH,79,Yes,Yes,96,Novice,Yes,No
1540,83,87,tier2,B.E,IT,60,Yes,No,0,Novice,Yes,No
1541,74,63,tier3,B.E,IT,85,Yes,Yes,97,Intermediate,No,No
1542,83,87,tier2,BTech,EEE,83,Yes,Yes,97,Intermediate,No,No
1543,73,80,tier2,BTech,IT,87,Yes,Yes,79,Intermediate,Yes,No
1544,72,63,tier3,B.E,ECE,91,Ongoing,Yes,79,Intermediate,No,No
1545,86,94,tier1,B.E,DS&AI,95,Ongoing,Yes,68,Intermediate,Yes,No
1546,84,77,tier3,B.E,CSE,64,No,No,0,Novice,Yes,No
1547,66,92,tier1,BTech,IT,88,No,Yes,54,Advanced,Yes,No
1548,66,62,tier3,BTech,MECH,68,Ongoing,No,0,Intermediate,No,No
1549,95,88,tier2,BTech,MECH,77,Yes,Yes,44,Novice,No,No
1550,69,87,tier2,B.E,MECH,81,Ongoing,Yes,91,Intermediate,Yes,Yes
1551,87,67,tier3,B.E,ECE,60,Yes,No,0,Intermediate,Yes,No
1552,93,94,tier1,BTech,ECE,60,Ongoing,No,0,Intermediate,Yes,No
1553,75,67,tier3,B.E,EEE,87,No,Yes,41,Advanced,No,No
1554,87,71,tier3,B.E,DS&AI,93,Yes,Yes,84,Advanced,No,No
1555,90,62,tier3,B.E,IT,87,Ongoing,Yes,40,Novice,No,No
1556,79,89,tier2,BTech,EEE,88,No,Yes,41,Intermediate,Yes,No
1557,66,55,tier3,BTech,CSE,69,No,No,0,Novice,Yes,No
1558,76,65,tier3,BTech,IT,90,No,Yes,84,Novice,Yes,No
1559,95,74,tier3,BTech,ECE,87,Yes,Yes,51,Novice,No,No
1560,75,62,tier3,BTech,MECH,88,No,Yes,76,Intermediate,No,No
1561,97,72,tier3,BTech,EEE,79,No,Yes,88,Novice,No,No
1562,76,59,tier3,B.E,MECH,70,No,No,0,Novice,No,No
1563,94,88,tier2,BTech,IT,79,Yes,Yes,71,Intermediate,No,No
1564,93,83,tier2,BTech,CSE,75,Ongoing,No,0,Novice,Yes,No
1565,75,61,tier3,BTech,MECH,83,Ongoing,Yes,94,Intermediate,Yes,Yes
1566,97,60,tier3,BTech,CSE,61,Ongoing,No,0,Intermediate,Yes,No
1567,82,57,tier3,B.E,CSE,72,No,No,0,Intermediate,No,No
1568,69,79,tier3,BTech,CSE,87,No,Yes,42,Advanced,Yes,No
1569,92,74,tier3,B.E,DS&AI,73,Yes,No,0,Intermediate,No,No
1570,95,96,tier1,B.E,ECE,77,No,Yes,77,Advanced,No,No
1571,76,55,tier3,B.E,ECE,86,No,Yes,38,Novice,No,No
1572,73,59,tier3,BTech,MECH,80,Yes,Yes,93,Advanced,Yes,Yes
1573,94,86,tier2,BTech,IT,75,No,No,0,Intermediate,No,No
1574,73,58,tier3,B.E,CSE,79,No,Yes,64,Advanced,Yes,No
1575,76,76,tier3,BTech,DS&AI,67,Yes,No,0,Novice,No,No
1576,70,63,tier3,BTech,MECH,60,Ongoing,No,0,Advanced,No,No
1577,98,96,tier1,BTech,CSE,69,Yes,No,0,Novice,Yes,No
1578,79,65,tier3,BTech,ECE,62,Ongoing,No,0,Intermediate,No,No
1579,96,85,tier2,B.E,IT,80,No,Yes,36,Intermediate,No,No
1580,67,63,tier3,B.E,ECE,80,No,Yes,75,Novice,Yes,No
1581,91,66,tier3,BTech,CSE,85,Ongoing,Yes,72,Novice,No,No
1582,73,55,tier3,B.E,MECH,66,No,No,0,Novice,No,No
1583,82,85,tier2,BTech,CSE,95,No,Yes,46,Advanced,No,No
1584,67,91,tier1,BTech,CSE,89,No,Yes,82,Advanced,Yes,No
1585,87,77,tier3,B.E,CSE,88,Yes,Yes,46,Novice,Yes,No
1586,73,95,tier1,B.E,MECH,72,No,No,0,Intermediate,Yes,No
1587,92,81,tier2,BTech,IT,70,No,No,0,Advanced,No,No
1588,90,74,tier3,B.E,EEE,72,No,No,0,Intermediate,No,No
1589,98,58,tier3,BTech,ECE,61,No,No,0,Intermediate,No,No
1590,69,75,tier3,BTech,CIVIL,70,Ongoing,No,0,Novice,No,No
1591,78,86,tier2,B.E,MECH,76,No,Yes,84,Intermediate,No,No
1592,93,57,tier3,B.E,CIVIL,73,Ongoing,No,0,Novice,Yes,No
1593,95,95,tier1,B.E,CSE,76,Yes,Yes,60,Intermediate,No,No
1594,73,85,tier2,B.E,IT,77,Ongoing,Yes,95,Novice,Yes,No
1595,97,62,tier3,BTech,DS&AI,69,No,No,0,Novice,No,No
1596,89,95,tier1,B.E,EEE,73,Ongoing,No,0,Advanced,Yes,No
1597,95,71,tier3,BTech,CSE,80,Ongoing,Yes,36,Intermediate,No,No
1598,81,90,tier1,BTech,ECE,66,Ongoing,No,0,Intermediate,Yes,No
1599,67,90,tier1,B.E,CIVIL,81,No,Yes,40,Advanced,Yes,No
1600,93,55,tier3,B.E,ECE,89,No,Yes,74,Advanced,Yes,No
1601,66,95,tier1,B.E,EEE,91,Yes,Yes,35,Advanced,Yes,No
1602,80,93,tier1,B.E,EEE,92,Yes,Yes,86,Intermediate,Yes,Yes
1603,81,79,tier3,BTech,CSE,85,Ongoing,Yes,47,Novice,No,No
1604,72,57,tier3,B.E,DS&AI,95,No,Yes,86,Novice,Yes,No
1605,72,78,tier3,B.E,MECH,92,Yes,Yes,63,Novice,No,No
1606,92,58,tier3,B.E,IT,78,Yes,Yes,62,Intermediate,No,No
1607,88,71,tier3,B.E,MECH,93,Yes,Yes,95,Advanced,Yes,Yes
1608,95,82,tier2,B.E,ECE,70,Yes,No,0,Advanced,No,No
1609,93,73,tier3,B.E,EEE,78,No,Yes,49,Novice,No,No
1610,76,84,tier2,BTech,IT,78,No,Yes,84,Novice,Yes,No
1611,84,81,tier2,BTech,EEE,88,No,Yes,66,Intermediate,Yes,No
1612,94,80,tier2,BTech,CSE,64,Yes,No,0,Novice,No,No
1613,94,88,tier2,BTech,CIVIL,64,Yes,No,0,Novice,Yes,No
1614,66,60,tier3,BTech,CIVIL,88,No,Yes,87,Novice,Yes,No
1615,84,89,tier2,BTech,CSE,80,Yes,Yes,53,Advanced,Yes,No
1616,88,60,tier3,B.E,CIVIL,87,Yes,Yes,44,Advanced,Yes,No
1617,94,58,tier3,BTech,EEE,94,Ongoing,Yes,71,Intermediate,Yes,No
1618,88,87,tier2,BTech,IT,79,No,Yes,94,Advanced,Yes,No
1619,91,84,tier2,BTech,CIVIL,70,Yes,No,0,Intermediate,Yes,No
1620,73,92,tier1,B.E,CSE,94,Ongoing,Yes,61,Advanced,Yes,No
1621,79,96,tier1,B.E,CSE,72,No,No,0,Novice,No,No
1622,96,88,tier2,BTech,EEE,63,No,No,0,Intermediate,Yes,No
1623,79,77,tier3,BTech,IT,64,No,No,0,Intermediate,Yes,No
1624,77,83,tier2,B.E,CIVIL,82,Yes,Yes,78,Intermediate,No,No
1625,72,86,tier2,BTech,CSE,83,Yes,Yes,63,Advanced,Yes,No
1626,97,84,tier2,B.E,IT,90,No,Yes,73,Novice,Yes,No
1627,93,67,tier3,B.E,ECE,66,Ongoing,No,0,Intermediate,No,No
1628,79,93,tier1,B.E,DS&AI,68,Yes,No,0,Novice,Yes,No
1629,90,76,tier3,B.E,CIVIL,80,Ongoing,Yes,52,Advanced,Yes,No
1630,84,75,tier3,BTech,EEE,83,Yes,Yes,48,Intermediate,No,No
1631,84,92,tier1,B.E,EEE,64,Ongoing,No,0,Intermediate,No,No
1632,69,56,tier3,BTech,EEE,86,Yes,Yes,55,Advanced,No,No
1633,85,77,tier3,BTech,MECH,78,No,Yes,79,Novice,Yes,No
1634,81,87,tier2,B.E,DS&AI,77,Ongoing,Yes,81,Intermediate,Yes,No
1635,93,70,tier3,B.E,EEE,63,Ongoing,No,0,Intermediate,No,No
1636,78,58,tier3,BTech,DS&AI,63,No,No,0,Advanced,No,No
1637,71,95,tier1,B.E,CSE,91,Yes,Yes,75,Novice,No,No
1638,69,79,tier3,BTech,CSE,95,No,Yes,49,Novice,Yes,No
1639,96,55,tier3,BTech,IT,74,Ongoing,No,0,Novice,Yes,No
1640,71,59,tier3,BTech,ECE,62,No,No,0,Intermediate,No,No
1641,85,61,tier3,B.E,DS&AI,61,Yes,No,0,Advanced,No,No
1642,94,90,tier1,B.E,DS&AI,77,No,Yes,44,Novice,No,No
1643,71,76,tier3,BTech,IT,66,No,No,0,Novice,Yes,No
1644,70,82,tier2,B.E,MECH,93,Yes,Yes,99,Novice,Yes,No
1645,86,72,tier3,BTech,DS&AI,68,Yes,No,0,Novice,Yes,No
1646,88,65,tier3,BTech,EEE,83,No,Yes,72,Intermediate,No,No
1647,67,66,tier3,B.E,MECH,68,No,No,0,Intermediate,No,No
1648,71,57,tier3,BTech,DS&AI,92,Yes,Yes,55,Advanced,Yes,No
1649,89,74,tier3,B.E,IT,93,Yes,Yes,55,Intermediate,Yes,No
1650,92,71,tier3,BTech,EEE,66,No,No,0,Advanced,Yes,No
1651,97,83,tier2,BTech,DS&AI,94,Yes,Yes,73,Advanced,Yes,No
1652,68,60,tier3,B.E,CIVIL,63,Ongoing,No,0,Advanced,Yes,No
1653,72,66,tier3,BTech,DS&AI,95,Ongoing,Yes,69,Novice,No,No
1654,74,83,tier2,B.E,ECE,93,Ongoing,Yes,37,Intermediate,No,No
1655,84,80,tier2,BTech,ECE,82,Ongoing,Yes,56,Advanced,Yes,No
1656,81,60,tier3,BTech,MECH,94,No,Yes,47,Advanced,No,No
1657,90,78,tier3,B.E,MECH,94,Ongoing,Yes,98,Novice,No,No
1658,86,79,tier3,BTech,CIVIL,93,No,Yes,89,Intermediate,Yes,No
1659,72,67,tier3,B.E,CIVIL,67,Ongoing,No,0,Advanced,Yes,No
1660,96,74,tier3,B.E,CIVIL,60,Ongoing,No,0,Advanced,Yes,No
1661,90,66,tier3,BTech,CSE,83,No,Yes,72,Intermediate,Yes,No
1662,81,70,tier3,B.E,IT,91,Yes,Yes,58,Intermediate,Yes,No
1663,92,62,tier3,B.E,CIVIL,95,No,Yes,43,Advanced,Yes,No
1664,75,72,tier3,BTech,EEE,75,Yes,No,0,Novice,Yes,No
1665,93,79,tier3,BTech,EEE,95,Ongoing,Yes,83,Advanced,Yes,No
1666,80,72,tier3,B.E,ECE,73,Ongoing,No,0,Intermediate,No,No
1667,91,58,tier3,B.E,IT,89,Yes,Yes,81,Novice,No,No
1668,94,59,tier3,BTech,DS&AI,92,Yes,Yes,60,Advanced,Yes,No
1669,80,60,tier3,BTech,MECH,92,No,Yes,100,Intermediate,No,No
1670,72,84,tier2,B.E,CIVIL,75,Ongoing,No,0,Advanced,No,No
1671,74,73,tier3,B.E,IT,86,Yes,Yes,82,Advanced,No,No
1672,67,78,tier3,BTech,IT,79,No,Yes,71,Intermediate,No,No
1673,67,65,tier3,B.E,IT,66,Yes,No,0,Intermediate,No,No
1674,70,68,tier3,B.E,MECH,62,Yes,No,0,Novice,Yes,No
1675,93,73,tier3,BTech,DS&AI,78,No,Yes,84,Intermediate,No,No
1676,68,63,tier3,BTech,ECE,85,No,Yes,84,Intermediate,No,No
1677,84,64,tier3,BTech,CSE,62,Ongoing,No,0,Intermediate,Yes,No
1678,96,58,tier3,BTech,EEE,91,No,Yes,88,Novice,Yes,No
1679,82,92,tier1,B.E,CIVIL,88,Ongoing,Yes,88,Advanced,No,No
1680,67,81,tier2,B.E,CSE,89,Ongoing,Yes,63,Intermediate,No,No
1681,76,94,tier1,B.E,MECH,84,No,Yes,87,Intermediate,Yes,No
1682,71,62,tier3,B.E,CIVIL,73,No,No,0,Novice,Yes,No
1683,85,78,tier3,BTech,CIVIL,74,Ongoing,No,0,Novice,No,No
1684,71,79,tier3,B.E,DS&AI,85,No,Yes,77,Novice,No,No
1685,72,72,tier3,BTech,CSE,80,Ongoing,Yes,37,Advanced,Yes,No
1686,81,71,tier3,B.E,IT,83,No,Yes,86,Novice,No,No
1687,83,75,tier3,B.E,MECH,73,Ongoing,No,0,Novice,No,No
1688,88,84,tier2,B.E,IT,79,Yes,Yes,52,Novice,Yes,No
1689,71,79,tier3,B.E,EEE,87,No,Yes,62,Advanced,Yes,No
1690,90,58,tier3,B.E,IT,65,No,No,0,Advanced,No,No
1691,80,90,tier1,BTech,IT,62,Yes,No,0,Intermediate,Yes,No
1692,93,56,tier3,B.E,CIVIL,70,Ongoing,No,0,Advanced,Yes,No
1693,92,57,tier3,B.E,IT,63,Yes,No,0,Intermediate,Yes,No
1694,86,76,tier3,BTech,ECE,68,No,No,0,Intermediate,No,No
1695,84,88,tier2,BTech,DS&AI,91,Yes,Yes,84,Novice,No,No
1696,87,72,tier3,BTech,MECH,72,No,No,0,Advanced,Yes,No
1697,83,80,tier2,BTech,DS&AI,80,Yes,Yes,47,Novice,No,No
1698,76,80,tier2,BTech,IT,60,Yes,No,0,Novice,No,No
1699,82,77,tier3,B.E,ECE,88,No,Yes,40,Advanced,No,No
1700,84,82,tier2,B.E,CSE,61,Ongoing,No,0,Intermediate,No,No
1701,79,94,tier1,B.E,MECH,82,No,Yes,73,Novice,Yes,No
1702,81,56,tier3,B.E,EEE,80,Yes,Yes,66,Intermediate,Yes,No
1703,97,75,tier3,BTech,DS&AI,60,No,No,0,Intermediate,Yes,No
1704,90,56,tier3,BTech,CIVIL,68,Ongoing,No,0,Novice,Yes,No
1705,79,95,tier1,B.E,CSE,84,Ongoing,Yes,56,Advanced,No,No
1706,77,84,tier2,BTech,DS&AI,92,Ongoing,Yes,67,Intermediate,Yes,No
1707,78,67,tier3,BTech,IT,84,Yes,Yes,81,Intermediate,No,No
1708,68,59,tier3,BTech,IT,67,Ongoing,No,0,Novice,No,No
1709,81,60,tier3,BTech,DS&AI,60,Yes,No,0,Advanced,Yes,No
1710,97,72,tier3,BTech,MECH,80,Yes,Yes,39,Advanced,No,No
1711,86,76,tier3,B.E,DS&AI,60,Ongoing,No,0,Advanced,No,No
1712,76,79,tier3,BTech,CSE,81,No,Yes,64,Advanced,No,No
1713,88,57,tier3,B.E,MECH,75,No,No,0,Novice,Yes,No
1714,78,89,tier2,B.E,IT,63,No,No,0,Novice,No,No
1715,74,71,tier3,BTech,CIVIL,94,Ongoing,Yes,92,Advanced,Yes,Yes
1716,77,82,tier2,B.E,ECE,69,Ongoing,No,0,Intermediate,No,No
1717,71,70,tier3,BTech,EEE,76,No,Yes,64,Novice,Yes,No
1718,84,84,tier2,B.E,IT,68,Ongoing,No,0,Novice,No,No
1719,75,60,tier3,BTech,CIVIL,76,Ongoing,Yes,75,Intermediate,No,No
1720,87,55,tier3,BTech,MECH,60,Ongoing,No,0,Intermediate,No,No
1721,89,82,tier2,BTech,CSE,64,Ongoing,No,0,Advanced,No,No
1722,78,57,tier3,BTech,ECE,64,No,No,0,Intermediate,No,No
1723,78,77,tier3,B.E,CIVIL,61,Yes,No,0,Advanced,No,No
1724,74,87,tier2,B.E,IT,90,Yes,Yes,85,Novice,No,No
1725,91,55,tier3,BTech,EEE,91,Ongoing,Yes,75,Intermediate,Yes,No
1726,66,84,tier2,BTech,IT,90,Yes,Yes,80,Novice,Yes,No
1727,69,86,tier2,B.E,EEE,65,Yes,No,0,Novice,No,No
1728,80,76,tier3,BTech,IT,71,Ongoing,No,0,Advanced,Yes,No
1729,68,73,tier3,BTech,EEE,81,Ongoing,Yes,70,Intermediate,Yes,No
